,mu1max,mu2max,KS1,KS2,KI2
283,0.7739548059,1.4892925097,14.8491926124,5.1072271824,358.3425220441
284,0.8700335638000001,2.0271338995,15.354949464,5.3247226021,326.1988091634
285,0.9712332893000001,1.9353532447,15.8848479113,5.3026947396,368.2695121807
286,0.8614069836,2.0382166828,15.4511458709,5.3812771819,328.2320744597
287,0.8347511485,2.0385293511,15.1078640993,5.3714780061,326.6268527371
288,0.9490038788,2.6264653721,15.8374495095,5.5325316055,317.8306974417
289,0.8960932833,2.0171681206,15.6024861529,5.3315181961,320.6000363308
290,0.8647718031,2.0120896113,15.4014950042,5.3800972241,328.7296100782
291,0.8179846118,2.0405217522,15.1547286333,5.3644014348,330.2499469865
292,0.8356398339000001,2.0140707411,15.1539373842,5.3785630256,325.578248319
293,0.8205486150000001,2.0084550524,14.9886160601,5.3024698725,335.7994993199
294,0.8364447741000001,1.8985394958000001,15.1533971959,5.3091692432,320.0991832495
295,0.8111903526,2.3704171039,15.215778697,5.5086602271,346.5610478048
296,0.8441962109000001,1.9849362211,15.0574675993,5.3427035366,327.6014215196
297,0.8830740058000001,1.9697239527,15.5858468212,5.3634244869,330.0320179696
298,0.7335457499,2.1368976471,14.7443736751,5.3784283303,396.4435256194
299,0.7671576425000001,1.9942647124000001,14.6576567095,5.3284783467,322.4417175825
300,0.7875849658,2.0174763331,14.9256329831,5.3456997748,323.2032106065
301,0.8815596497,1.9375989514,15.383613693000001,5.3998422437,319.7421373735
302,0.8647449813,2.0055776171,15.2028529216,5.3716515823,324.8949701506
303,0.9875315431,2.0766176511,15.8068805595,5.380868109,332.4696168409
304,0.9793695276000001,2.2554245321,15.860202123,5.4000241613,337.7047683164
305,0.8584478839,2.0101450136,15.3014430866,5.3752766866,330.0307154988
306,0.8674058506000001,1.9977672558,15.4378291867,5.358738346,325.5232754286
307,0.7494951828,2.250684008,14.594245317,5.4880829279,335.7759098492
308,0.795104475,1.9347326538,14.9648968156,5.3287111831,339.0137727243
309,0.8603888654,1.9754235089,15.3578685914,5.3497579392,329.54748366
310,0.8478300011000001,2.0448608678,15.3999454389,5.3657526249,333.258707098
311,0.7877197238,2.0011476302,14.9492899171,5.3655802989,324.5970818459
312,0.8626509781,2.0111553943,15.4457837423,5.3652577781,326.1748829047
313,0.7940710712,1.460214284,14.8341460672,5.0952160969,330.6243057984
314,0.7310607411000001,1.8991016410000001,14.5334892478,5.3012236612,304.4282481183
315,0.990832793,1.9160250541,15.852369815,5.3439416249,369.1774353873
316,0.7461154086,2.0944607362,14.6326756291,5.3931061899,341.3306132736
317,0.8794954299000001,1.9057673401000002,15.5883822287,5.3343783937,320.2700932075
318,0.8788156427,1.4166897434,15.3160652502,5.0274562905,356.9163717646
