,mu1max,mu2max,KS1,KS2,KI2
289,0.9373893417,0.9129648678000001,6.3737640523,10.3602602811,266.1066849497
290,0.9322135444,1.0000038995,6.3266404893,10.8346177392,268.6070315777
291,0.9689788883,0.7566577404,6.5632081432,9.0905838645,264.1702260817
292,0.8464532176,1.0407851434,5.9700968016000004,11.1240571857,263.0417719328
293,0.7996744847,0.8410886235,5.8016222394,9.6912921853,259.9138795169
294,0.926967945,0.7335816217000001,6.3601157982,8.8610992601,259.4320001369
295,0.98896164,1.0233375034,6.5295994995,10.9166357599,269.098319723
296,0.9690659315000001,1.022696196,6.5351885182,10.9104917917,252.0528167149
297,0.8494644942,0.9639637414000001,5.9655002738,10.606173332800001,255.9996598492
298,1.0148988419,0.8697192051,6.5888792247,9.9316712234,292.3397075774
299,0.964552818,0.8807720483,6.5370153545,10.0456151221,260.5212120719
300,0.846970639,1.0686889126,5.9996113072,11.212319669,253.2909679967
301,0.8644149468000001,1.1524560497,6.107528515,11.7898766814,250.026734438
302,0.8081691939000001,0.7254193919,5.815695572,8.858179042,250.9370375031
303,0.8753957314,0.8331280409,6.0926032535,9.7204073027,259.4221398478
304,0.9140639961,1.0870549461,6.2869146037,11.3279457381,249.1270263946
305,0.9494068684,0.9845724099000001,6.3944948578,10.6920284028,263.2257226789
306,0.8464060651,1.2105963518,5.9298590253,11.9662697579,260.3364076575
307,0.8061340533,0.8321287581,5.7333703037,9.6828439894,260.9314653334
308,0.9431412473,0.7111150437,6.3982422829,8.8050819452,255.7040995016
309,0.9176868009,0.7601206875000001,6.3878214381,9.0845963225,259.0940913418
310,0.972930884,0.7832811483000001,6.5279510218,9.434641472,273.2670531239
311,0.8991910712000001,0.9014641841000001,6.1874961507,10.2227544531,258.698218771
312,0.9623925266000001,0.7210610055000001,6.4502970301,8.79867802,246.0116653622
313,0.850425294,1.0511328679,6.0617609286,11.1295139289,244.6875762473
314,0.867429043,0.6486982345,6.0748132619,8.145792973,251.2206265718
315,0.8657912995,0.8526817031,6.0631313893,9.875327763,260.3134527066
316,0.9687826823000001,0.7183639432000001,6.4600567566,8.8510940392,261.376083601
317,0.7830333536,0.7561089755,5.720669286,9.230588275,251.2968906573
318,0.9485569039,0.6952856608,6.3544918336,8.569459293,249.9921588512
319,0.9298830737,0.75741475,6.3352823234,9.0612820733,258.777224919
320,1.0045919678,0.9461274167,6.683422858,10.5109803348,259.1592532007
321,1.0071360714,0.9188613448,6.6303237845,10.42453105,248.8552453063
322,0.8532655170000001,0.6553447761,6.0878114269,8.0989882851,253.9688482282
323,0.8347482239,0.7674843352,5.9074004692,9.332685586,257.2553552204
324,0.8655078394,0.8094727006,6.0715235966,9.5948833933,255.8615856968
325,0.9522447084000001,0.7030399579000001,6.4332051823,8.6789181123,248.7785493741
326,0.8478612931,0.7413101434,5.9159747513,9.0814411836,275.9881741836
327,0.8573755097,0.9697743731,6.0502627104,10.6368923791,264.8556889112
328,1.0002761786,0.8961085124,6.6394870101,10.1701517922,277.0892504041
329,0.8468920557,0.8344683292,5.9941003192,9.525458722,245.9506987328
330,0.8256420765,0.9786667209000001,5.8887119511,10.746460573,265.3760188344
331,1.006462779,0.8130452323,6.6472265562,9.5907479412,270.0777650441
332,0.8025525245,0.7771662817,5.857948213,9.2652613578,244.1973579818
333,0.9598326401,0.782046138,6.4555218211,9.276584107,252.6281548272
334,0.8632435769000001,1.2532005777,6.0714421619,12.1606015711,244.3471758219
335,0.9423510702000001,0.9536345911,6.3372578622,10.4377061313,251.9694311214
336,0.8515044231000001,1.0761148855,5.9765484427,11.3343987631,255.9646187816
337,0.8680585052,1.0765399149000001,6.1041493613,11.3225966455,254.5986064369
338,1.0035392336,0.7902696688,6.6693350577,9.5284361925,247.9981712006
339,0.8807475411000001,1.0924545899,6.1024562029,11.4712849173,281.4851492192
340,0.8807464157,0.6774033891,6.1495552567,8.3664274631,243.3724714683
341,0.9108793593000001,0.8212599230000001,6.3106736836,9.4641102505,251.5335032779
342,0.9111864291,1.0033892874,6.2624067912,10.8085644345,262.2445023015
343,0.9014540626,1.1401323058,6.2412602087,11.5727613847,259.2355077598
344,0.9343753769,0.9381386204000001,6.3748122906999996,10.4574281104,267.4042973297
345,0.9768911090000001,1.0508770836,6.5777666399,10.948091923,259.9195111788
346,0.8510254137000001,0.9515781687,5.9566264336,10.5526709032,247.2679137406
347,0.8948311471,1.2161248572,6.1956648435,11.9533558516,261.9429718404
348,1.005014021,1.1454615257,6.6838039622,11.5706969669,270.1299918024
349,0.9445048108,0.9970280165000001,6.4222710042,10.8060427934,265.230012086
350,0.9111372971,0.9239742692,6.2824335408,10.3894495713,259.2412751137
351,0.9460725901,0.9184386747000001,6.4085631657,10.3994828953,263.911015485
352,0.9349298691000001,0.8949790892,6.315204551,10.1379733443,262.341890034
353,0.8447528829000001,1.0748590068,6.0125353629,11.2111322638,276.4531664987
354,0.8384542489,0.8179470632,5.9461365382,9.578085326,264.8048280103
355,0.8532380382,0.7647211102,5.9892155011,9.158948757,275.0286982501
356,1.0686927836,0.9588437713,6.8545861694,10.5013550341,284.0857324889
357,0.9650215019,0.735999378,6.5493846033,9.0494424546,240.2384414612
358,0.9466048437000001,1.057039377,6.3711829871,11.2062862329,250.1926152974
359,0.9620570451,1.1742989366,6.3783195939,11.8805405915,263.4471026852
360,0.916418441,0.6943520908,6.304217557,8.554203996,246.8353842025
