,mu1max,mu2max,KS1,KS2,KI2
272,0.47894728210000004,0.9986358596,5.3816899202,10.9903846212,129.3149783991
273,0.5925502981,1.021744957,5.8687633744,11.0557515283,134.0182954383
274,0.5547168107,0.6978432401,5.7257701305,9.9018479969,132.7916352172
275,0.5357644012,0.8782899127,5.5842809121,10.6993639552,128.2594220259
276,0.4950251426,0.8601337006,5.4825974644,10.5217692175,144.7910717998
277,0.5544766357,1.2087430496,5.7575877711,11.5370923945,139.3171610701
278,0.5583335882,1.3152013123000001,5.7786586663,11.7242055559,135.311738398
279,0.527906042,1.0078615341,5.6309123558,11.0064575044,135.1677277512
280,0.6450607992,0.9585540313,6.0543540854,10.930394505,129.9502088883
281,0.5813158028000001,0.8579342675,5.867717437,10.5377625224,135.6725348372
282,0.5910166398000001,0.7119283554,5.9498955197,10.0254465228,138.53345132
283,0.5720210947000001,0.9690872268,5.9036463029,10.788353560400001,129.6944473916
284,0.5672353189,0.7195356411,5.7807700522,9.9019358349,124.9845197905
285,0.6166846051,0.8363151357,6.0788868875,10.3547395377,132.6632555875
286,0.5901274463,0.9859961142,5.9668720219,10.9283149885,132.9715822362
287,0.5116313531,1.1999087990000001,5.6231750046,11.5656876308,134.1773541192
288,0.5507550927,0.8693680721,5.7671765234,10.5668230462,130.8078105797
289,0.5950137212000001,0.8541058314000001,5.9523058456,10.5917816566,143.0237116781
290,0.6178807295000001,0.9150580930000001,6.040380307,10.7117556933,134.4331947284
291,0.6465316957,0.9667734511,6.1259926505,10.9196999304,131.4514988352
292,0.6198664822000001,0.8432578407,6.0604739692,10.5379757625,142.8668300339
293,0.49917949800000005,0.6864132169,5.4772233825,9.8360005453,126.0564661642
294,0.6064682035,1.1483429272,5.9722974648000005,11.476072585,126.5973271634
295,0.6145326913,0.9344510291,6.0608495338,10.791117829400001,135.047372645
296,0.49910594210000003,0.8780285475,5.4972638999,10.4950850235,135.0940078378
297,0.4815422944,1.0866606734,5.4584809351,11.2542210474,147.9217914428
298,0.5894781189,0.9450838163,5.8598002069,10.8278443398,128.4661410189
299,0.4803050828,1.1452416987,5.3741044408,11.4041525254,139.5738837194
300,0.5629594712,0.7466985544,5.875262381,10.0132530433,134.0166644294
301,0.5426839771,0.7154513236000001,5.7243839004,9.951964259,142.560752302
302,0.5725577257000001,1.2107967802,5.8182477765,11.6982579192,138.3524042923
303,0.5992865793000001,1.3083218401,6.0159234342,11.6645131426,129.6237677318
304,0.5509406520000001,1.029637055,5.7257176332,11.0353464254,135.8397824288
305,0.5916127865,0.8859174324,5.9165117347,10.6155891068,137.3196699771
306,0.47903159980000004,0.9851352946,5.4154966381000005,10.9072469946,137.5335952647
307,0.5611376489000001,0.9360610752,5.7953000094,10.8152370833,136.1754400838
308,0.5127959999,0.9013393850000001,5.6197485071,10.6474608874,134.9784130759
309,0.5782824075,1.3833872535,5.9059842949,11.7707503876,140.6592994597
310,0.6128039589000001,1.3544041592,6.0372078429,11.8434096811,132.0500387189
311,0.5603299123000001,0.8796892508,5.7751681181,10.7088630784,137.4422536547
312,0.5950090902,0.9631383974000001,5.9195857669,10.7643816735,135.7757714418
313,0.5769084680000001,1.1572116625,5.8954744377,11.4828800631,146.8910679445
314,0.5711313445,1.1738445851,5.8222814199,11.4699758067,135.2082921782
315,0.5355857912,0.8086952623,5.6544201072,10.3837973759,132.5294320505
316,0.56210715,1.0323254404,5.7955870679,11.0737861057,136.9802631369
317,0.5530300427,1.0238528651,5.7313119343,11.043960875,135.2570991877
318,0.49128861020000003,0.9211519154000001,5.4293775463,10.7935500988,139.4678312811
319,0.5601442637,0.8678940455,5.7459708059,10.5704896814,132.3051055392
320,0.48656661910000004,0.9343321439000001,5.4480663538,10.918662232500001,145.8755950613
321,0.4937947166,1.0974321156,5.4170572902,11.318491751,134.2477831988
322,0.4987266077,1.0968479108,5.5182106592,11.327976003,141.4820504274
323,0.4663289309,1.0628398733,5.3059409971000004,11.0658692547,146.0448965184
324,0.5217309029,1.1005371624,5.6708498152,11.285633712,138.6453641131
325,0.5971376129,1.0653695673,5.9240205347,11.1934566298,137.3352584857
326,0.6308188183,0.8679203977000001,6.0836491408,10.5464072671,129.3521962359
327,0.5248068087000001,0.9448326573,5.6517823155,10.740363135900001,131.1749860071
328,0.6258865737,0.9083614266000001,6.0687327281,10.7318532843,133.9180893263
329,0.5983348676,1.4629238946,5.9858650733,11.9486661515,136.2914718421
330,0.6077229216000001,0.8507274741,6.0006907938,10.5780969214,131.4124752729
331,0.5712203043,0.8032061420000001,5.857272616,10.326231812,136.7555400309
332,0.4976917461,0.9061903047000001,5.4735079392,10.6094264774,133.764726597
333,0.5757946806,0.7016402366000001,5.8747187036,9.7919041397,137.9795700145
334,0.5586165823,0.8951405050000001,5.7373353555,10.6272993437,136.4845524777
335,0.6209161748,1.1408495994,6.074405606,11.4419907283,143.4155188643
336,0.5115517753000001,1.335928935,5.5666700939,11.7380701567,134.6562356809
337,0.5733757082000001,1.1424187542,5.8091156175,11.2635681453,134.1796370935
338,0.6050009845000001,1.3109531866,6.0059377501,11.5556288926,129.5477236953
339,0.5606869957,1.0764393813,5.7864223077,11.1867685923,132.1364608841
340,0.5645091135,0.6680985084000001,5.8652741035,9.6616968033,136.2940862375
341,0.5035006164,0.887196914,5.5238840136,10.6506308812,133.0136652478
342,0.536244672,0.9377756238,5.6861023724,10.9624896865,133.218366002
343,0.5894344621000001,0.8411387848,5.857655731,10.3990806757,134.4898764176
344,0.4874902431,0.8580980941,5.4524619012,10.4330780147,143.404753826
345,0.5375976512,0.8011786636,5.7037938578,10.3275419442,131.8371985731
346,0.5551518878,1.0069017168,5.7448461622,11.0535184918,134.1605873572
347,0.6456906083,0.7800950279000001,6.0969988977,10.2517917304,135.8732975328
348,0.6322198989000001,1.1195798099,6.1293954381,11.3041621202,132.0231336668
349,0.4983672417,1.1243233561000001,5.4415970639,11.319861661200001,133.7487814889
350,0.5521685012,0.8809652364,5.77552182,10.642945927,134.7973389375
351,0.5590228516,1.2138874602,5.7934739443000005,11.5524573318,134.0776319614
352,0.5888492427,1.2396357474,5.9832074548000005,11.5625240679,134.3828731087
353,0.585055071,0.9376204043,5.895869249,10.865752498500001,140.636196954
354,0.6018658867000001,0.8751362241,5.9940129911,10.5749803382,138.5851718672
355,0.5587121699,1.3775808136,5.8252945531,11.8565925323,136.3748642989
356,0.5921766171,1.1111069329,5.8547417534,11.3480545748,136.4773044861
357,0.6032619612,1.1378267449,5.9351398087,11.2887700716,140.5984826702
358,0.5508749677,0.7102099660000001,5.7546708737,9.9388822115,138.5266284291
359,0.5586091006,0.8744862579,5.7660237928,10.6270113317,131.646482674
360,0.6149074681000001,1.0175654484,5.995228084,11.0758969145,130.7844859702
361,0.6239231789,0.9891824404,6.0254022996,11.0241182429,137.3294134466
362,0.5445132869,1.1052091258,5.7322928867,11.2771628117,132.4323456354
363,0.5362799428,0.7360997669,5.6720864968,10.06422688,137.1585428231
364,0.5320700636,0.8025734983,5.679438025,10.2869449854,139.6686864742
365,0.49483035480000004,1.0817058601,5.4895716705,11.1101662768,135.3076735978
