time,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_c,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,Q
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.07294168321417,21.87614735814852,2.107240383976306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.96820805772967
80.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85229657608068,21.223099844741938,1.8887914591177757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.1882355358498
80.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.391723770460201,19.005078943220006,2.092723104252841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.04371364665536
80.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.074812441328913,18.887084368943718,1.884417252689767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0486512682304
81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.108541782948263,19.32385937973176,1.8343882242673908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0498646350103
81.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.199016748934113,19.422259500948368,1.9027980262548965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.097136201397
81.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.332103224993842,18.84598324814847,1.7910622460033796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.9508225151051
81.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.421928101898683,21.935674031404243,1.7729283946855876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.3396543070972
82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.753982286008513,21.827529772330383,1.78241852576603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.18033121675484
82.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.704199315492739,19.7131283830041,1.954035907035986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.30453612348197
82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.51908583063838,21.716555010894382,1.9002215712622297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.02185430208016
82.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.745156465354079,19.99002709595193,1.7793863198967244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.735051566194
83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.838359624685996,21.65592811211541,1.924599573339732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.49136823460276
83.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.797548681448296,21.571828350602043,1.908267811295277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.659777239491
83.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.501170461197386,19.82998911306736,1.788189838334736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.1071068973616
83.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.143536816614226,19.63965854051094,1.9621195579304942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.5888827292927
84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.733538933366894,19.034635434641043,1.7693461545097755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0011549703057
84.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.518015668524063,20.948791309130087,1.8357169580537784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.73151737823906
84.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.785154512202157,18.912161647757713,1.863897813626394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.01205836332304
84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.124953409071018,18.597574872106808,1.814863269078425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.61893220980244
85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.985857742291048,19.070706247219523,1.8408841241377838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.20634697929466
85.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.186405807831472,18.73052590520003,1.7580909049646387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.3756253163081
85.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.025369469306128,18.48956056465293,1.7623768127967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.5822046418303
85.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.976894530495098,21.49923113215876,1.765727379500762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.8795104776401
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.489458337983336,18.81760864261489,1.826009798783744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.64286272736507
86.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.09093456239538,21.02694893807575,1.8859477738758377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.46555311788273
86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.160137046027172,18.88128771715106,1.7843380433171538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.7411597616273
86.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.860491854093116,19.13271715428026,2.0859043266498327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.7868474624693
87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.748668926612224,20.74425446526627,2.077513842846315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.44465468643466
87.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.568291364505336,18.892753838183168,2.0652966621229387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.06719321041305
87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.987006037833437,19.040231301285413,1.9249547473032864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.41448379174
87.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.798323431121222,20.900685215691514,1.8984537340290852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.22189015843304
88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.451973274608115,18.40923282746235,1.8916868929089716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.8512247309625
88.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.588246216768876,19.88255476411322,1.991384055740166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.4566956004081
88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.500143574531045,20.1772846048617,1.8693692922333458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.04451709191096
88.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.271555935760368,21.059928108835436,2.104479570758628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.8839612306218
89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5013601762064,20.71924098630957,2.147858004286484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.98521531970954
89.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.554072005919219,19.606842089145417,2.058258358861381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0455579956463
89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.251383986418666,18.104694664007987,2.138476793690979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.19764130368213
89.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.101379956688884,19.18552692581547,2.0977297793946943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.2026314980754
90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.244012198438092,18.57459752534309,2.1596800855280343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.7031720047101
90.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.548042102094092,19.312896857168663,2.1133143481757135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.9339035675369
90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.716477853786346,18.67305367533219,1.9722527976663664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.56743615566313
90.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.603282517962619,20.598564252231125,2.0744710711124736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.77866159182014
91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.339164152458535,18.833172875009243,2.293113178504203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.3028718094514
91.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.394504920500951,19.276017123978264,2.227774037290155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.6624764808106
91.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.438283039338796,17.668952900107648,2.072322295564257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.68233181759194
91.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.867322525545116,18.861865932312483,2.0880947169870043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.63978348754154
92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.526675343512608,19.26463242297817,2.3583738686315847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.4122159596355
92.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.750263221542651,18.987242996432613,2.0876045320988577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.69034667231693
92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.283270513545473,20.014097256226606,2.36176811437937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.6605708718592
92.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.112661513656466,18.49477649214318,2.4246782273751206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.1769538884711
93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.512034950697482,19.0633771760169,2.438105533099702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.253196555912
93.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.137258966605483,17.430303432518297,2.110891499787419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.49875653355997
93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.856484775462532,19.50814644652232,2.274083181595958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.33649116930525
93.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.570481333569187,20.200755549531994,2.285779346656926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.26035020230785
94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.307491836313263,19.562178693316767,2.229154445102514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.5235155811113
94.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.19157901875397,18.02371313061171,2.4662789907681764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.30093006215105
94.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.288434123228035,18.057479296565617,2.4666982539470967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.97037153137444
94.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.896074715174068,19.330402181817004,2.519323859954595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.35548908918383
95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.115939065754675,19.808842298838798,2.3213698515015406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.4123861527144
95.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.113132665881613,18.721576228596312,2.4742642086043065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.1206256254279
95.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.514076568752326,16.967945764802057,2.5524622269219113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.23125625865737
95.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92511446851038,17.63263168846913,2.436569822475416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.37437403575785
96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.132884268234335,19.38030010132494,2.566266823450857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.85116737512504
96.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.163129478379453,18.19312412029059,2.354362495046153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.1486959991336
96.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.781098758609865,17.213838579137878,2.5427233394833855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.6605358415254
96.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.661743798969525,17.040874356499476,2.6511314947450284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.40534339282266
97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.053984228215546,17.638462118885307,2.5795717520482753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.59061029501095
97.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.396939429872468,17.340676797612396,2.717430820033739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.6067162878598
97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.625863210207037,18.57671027765813,2.7017380770639643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.1343941596531
97.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.361357636027009,18.954642315604968,2.721485239348951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.98590097485805
98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.886463005459156,18.816992552132145,2.6172498874422563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.03111583562094
98.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.583419453010537,18.795833760761834,2.590179119002494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.02799508292856
98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.579458773349913,17.4661776461288,2.8596752532450878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.1777055849327
98.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.698585841099456,17.663366559169905,2.7487900549945445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.29789101605144
99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.588838503799622,17.5508919283084,2.8565495634160567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.4124921244366
99.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.188830298238575,17.97662670413441,2.7200857079708873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.036295885512
99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.421420460074701,17.650700062762684,2.8565474970029237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.13519562258347
99.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.722784281332931,19.056630663869928,2.6553934985529186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.3792240617158
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.822508536746044,18.731297031925575,2.7847818447816435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.07863862803777
100.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.768115173266109,17.092828263592853,3.03391166338993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.3399722594309
100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.049473129869549,17.626440777730895,2.7326980227892705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.6353449161091
100.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.963970878622394,18.702271825185306,2.8747223812943314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.76361946984247
101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.379179427591666,17.95904095944091,3.0943539325194487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.07934740027184
101.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.31072694239272,17.906177709281774,3.15298672215052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.90708254928865
101.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.69336416348302,16.461817552168153,2.7697988912442724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.41108647969685
101.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.645984869451723,17.14135022195719,3.069587136712008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.61769218650045
102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.347935143634018,16.7924820822198,3.0692022029477295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.25746522364375
102.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.847702354791402,18.45113981728758,3.0250542453523463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.9923757506685
102.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.531004027803968,16.603129220035115,3.08272455273287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.4116364127955
102.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.261003289929059,17.05667024847963,3.2255262928670296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.71681232714815
103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.410651328450614,18.56563444887894,3.219603297773268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.47783258436465
103.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.041342662422831,17.682426170656242,3.3092931698395636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.5659088347136
103.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.89228464323455,18.793133850603127,3.0101444786688494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.2034476908693
103.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.949747252679266,17.778094441016012,3.3583424152503554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.33101854322933
104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.447137807473528,16.345158485344193,3.033211878416108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0951483769114
104.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.894799479994875,16.5559672596333,3.144126879678312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.62653870243423
104.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.579106202607663,17.010657185055162,3.0460151799996065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.81025601091545
104.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.823640982596276,16.43828384929329,3.061144969724925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.98327050123555
105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.210501789120627,16.772709925379395,3.2368827079638622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.1769447483967
105.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.174727606879868,18.582608762664538,3.3767170997325087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.17508695039044
105.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.797316008174093,18.566924546454803,3.0482057578544257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.78225548499597
105.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3606693475411,18.756574714264943,3.1395212379074295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.69879837098193
106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.377406600969348,16.318161998235496,3.0715588630635726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.1573126283376
106.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.734615512054898,18.633002504590486,3.3956389817751025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.8835983685547
106.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.965587333151237,17.82290175355488,3.1095966435049984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.20904995903584
